8202,Sajjah,سجاح,m,خوبصورت آواز والا,Beautiful voice
8203,Sajjaj,ثجاج,m,بہنے والی چیز,Flowing thing
8204,Sajjal,سجل,m,عمدہ,Excellent
8205,Sakab,سکب,m,درخت,Tree
8206,Sakain,سکین,m,چاقو,Knife
8207,Sakeela,سکیلا,m,تلوار,Sword
8208,Sakeer,سکیر,m,نشئی,Drug addict
8209,Sakhaawat,سخاوت,m,"فراخدِلی , فیّاضی , لچک","Generosity, generosity, flexibility"
8210,Sakhab,سخاب,m,شور مچانے والا,Noisy
8211,Sakhad,صاخد,m,دوپہر,afternoon
8212,Sakhar,صخر,m,پتھر,Stone
8213,Sakhawat,سخاوت,m,بخشش،۔ فیاضی ،کرم کرنے والا،عنایت کرنے والا,"Forgiveness. Generous, gracious, generous"
8214,Sakhee,سخی,m,"کُشادَہ دِل , آزاد خَيال , سخی فیاض","کُشادَہ دِل, Azad Khayal, Sakhi Fayyaz"
8215,Sakheen,ثخین,m,موٹا,Thick
8216,Sakhi,سخی,m,"سخی ,کُشادَہ دِل","Sakhi, Kushad Del"
8217,Sakhif,سخیف,m,بے وقوف,fool
8218,Sakhir,ساخر,m,مسخرہ,the Joker
8219,Sakhoob,صخوب,m,بڑی آواز,Big voice
8220,Sakhr,ساخر,m,"چٹان ,پہاڑ , ٹیلہ","Rock, mountain, mound"
8221,Sakhrat,سخرت,m,کشتی,Ship
8222,Sakhunan,سخنان,m,گرم,Hot
8223,Sakhunat,سخونت,m,گرمی,Warm
8224,Sakhwat,سخاوت,m,سخی،عنایت,"Sakhi, Enayat"
8225,Sakhy,سخی,m,فیاضی، امداد,"Fayazi, relief"
8226,Sakib,ساکب,m,بہنا,بہنا
8227,Sakinat,سکینت,m,آرام,Quiet
8228,Sakir,ساکر,m,شکر گزار,Thanksgiving
8229,Sakoon,سکون,m,قرار,Appointment
8230,Sakoont,سکونت,m,رہائش,Accommodation
8231,Sakoor,سکور,m,نشئی,Drug addict
8232,Sakram,ساکرم,m,مشہور,Famous
8233,Sakran,سکران,m,خوش,good
8234,Saksaina,سکسینہ,m,انصاف,Justice
8235,Sakut,ساکوت,m,خاموش,Off
8236,Salaa,صلاء,m,پکار,Shout
8237,Salaab,صلاب,m,مضبوط,Strong
8238,Salaah,صلح,m,"امن , نیکی , انصاف","Safe, goodness, fairness"
8239,Salaam,سلام,m,سلامتی، بندگی,"Health, slavery"
8240,Salaamat,سلامت,m,"کُلیَّت , سالمیت , تندرُستی","Totality, Integrity, Fitness"
8241,Salaar,سالار,m,رہنما،سردار,"Leader, Sardar"
8242,Salabat,صلابت,m,مضبوط،مستحکم,"Strong, stable"
8243,Salabit,صلابت,m,مضبوطی، مستحکم,"Strong, stable"
8244,Salah,صلاح,m,دوستی، صلح کرنا,"Friendship, reconciliation"
8245,Salah Ud Din,صلاح الدین,m,دین کی پکار،ایمان کی راستبازی،دین کی آواز,"The call of religion, the righteousness of faith, the voice of religion"
8246,Salah Uddin,صلاح الدین,m,دین کی پکار,The call of religion
8247,Salahuddeen,صلاح الدین,m,ایمان کی راست بازی,Iman Ki Rast Game
8248,Salahuddin,صلاح الدین,m,ایمان کی راستبازی,The righteousness of faith
8249,Salak,سالک,m,صوفی، جو خدا کا قرب چاہے,"Sufi, who wants nearness to God"
8250,Salalam,سلالم,m,خیبر کے ایک قلعے کا نام,Name of a fort in Khyber
8251,Salam,سالم,m,پورا، سلامت,"Pura, health"
8252,Salamah,سالامہ,m,"تندرُستی ,ایمانداری , دیانت داری","Health, honesty, integrity"
8253,Salamat,سلامت,m,"تندرُستی ,سالمیت ,کُلیَّت","Health, Integrity, Totality"
8254,Salar,سالار,m,سردار، رہنما,"Chief, leader"
8255,Salas,ثالث,m,تیسرا، سچ، حکم,"Third, the truth, the order"
8256,Salasal,سلاسل,m,زنجیر,Chain
8257,Salasat,سلاست,m,سادہ,Simple
8258,Salayat,صلایت,m,مضبوط,Strong
8259,Salb,صلب,m,ٹھوس,Solid
8260,Sale-e,سلیع,m,عادت,Habit
8261,Saleb,صلب,m,مضبوط,Strong
8262,Saleeh,سلیح,m,ہتھیار,Weapons
8263,Saleel,صلیل,m,"بیٹا , نسل","Son, race"
8264,Saleem,سلیم,m,بردبار، تندرست، نیک,"Patient, healthy, nice"
8265,Saleeqi,سلیقی,m,تلوار,Sword
8266,Saleet,سلیط,m,ذہین٬عقل مند، حاضر جواب، تيز زبان ، فصيح و بليغ,"Intelligent, present answer, sharp language, eloquent and eloquent"
8267,Saleh,صالح,m,نیک، پرہیز گار، ایک پیغمبر کا نام,"The name of a righteous, pious, prophet"
8268,Salehe,صالح,m,"اچھا ,نیک ,بھلا","Good, good, good"
8269,Salem,سلیم,m,"امن سکون ,سکون.","Safe silence, silence."
8270,Salha,صلحہ,m,رفاقت،ملاپ،ساتھ,"Friendship, reunion, togetherness"
8271,Salhah,صلحہ,m,دوست,Friend
8272,Salhoof,سلحوف,m,عاجز،بادشاہ کا نام,"Humble, the name of the king"
8273,Salib,ثالب,m,غلطیوں کی نشاندہی کرنے والا,Error identifier
8274,Salif,صالف,m,"پچھلا ,پرانا قدیم","Previous, old ancient"
8275,Salih,صلیح,m,"صیحیح ,اچھا","That&#39;s right, good"
8276,Salik,سالک,m,صوفی،راہ چلنے والا ، پابندِ شرع بزرگ، قرب الہی كا طالب,"Sufi, a follower of the path, a follower of the Shari&#39;a, a seeker of nearness to God"
8277,Salikeen,سالکین,m,چلنے والا,Walker
8278,Salil,سالیل,m,نسل,Generation
8279,Salim,سلیم,m,"سکون ,پر اطمینان","Calm, confident"
8280,Salis,ثالث,m,فیصلہ کرنے والا,Decision maker
8281,Salit,سلیط,m,تیز,Sharp
8282,Saljooq,سلجوق,m,ایک بڑے بادشاہ کا لقب,The title of a great king
8283,Saljoq,سلجوق,m,ترکی سردار,Turkish Sardar
8284,Salmaan,سلمان,m,صحابی کا نام، ٹكڑا، ذرہ، ريزہ، حضرت سلمان فارسی,"Name of Sahabi, piece, particle, piece, Hazrat Salman Farsi"
8285,Salman,سلمان,m,نام اور صحابی کا نام,Name and Companion&#39;s Name
8286,Salmat,سلمت,m,محفوظ، تندرست,"Safe, healthy"
8287,Saloj,ثلوج,m,ٹھنڈک,Cool
8288,Salook,صعلوک,m,فقیر,Poor
8289,Saloom,سلوم,m,پر سکون,Calm down
8290,Saloos,ثالوث,m,باپ بیٹا,Father son
8291,Salsaal,صلصال,m,سوکھی مٹی,Dry soil
8292,Salsal,سلسال,m,میٹھا,sweet
8293,Salsat,سلست,m,روانی، سادگی,"Psychology, simplicity"
8294,Salus,ثالث,m,باپ,Father
8295,Salut,صولط,m,"پُکارا جائے ,دعا کی جائے","To be called, to be prayed"
8296,Salwaa,سلوی,m,شہد,Honey
8297,Salwaanaa,سلوانا,m,جنگل کی شہزادی,Princess of the Jungle
8298,Sam,سیم,m,اللہ کا بتایا ہوا,God told
8299,Samaa,سماع,m,گانا,to sing
8300,Samaad,صماد,m,مضبوط,Strong
8301,Samad,صمد,m,بے نیاز٬بے پرواہ، امر، اللہ کے ناموں میں سے ایک,"Needless, carefree, command, one of the names of Allah"
8302,Samaey,سامع,m,سننے والا,Listener
8303,Samaher,سماہر,m,مضبوط,Strong
8304,Samak,سماک,m,اونچا,High
8305,Samal,ثمال,m,کاریگر، اپنے فن میں یکتا,"Craftsman, united in his art"
8306,Samam,سمام,m,تیز,Sharp
8307,Samama,ثمامہ,m,صحابی رسول٬خوش بہادر،صحابہ کرام,"Companions of the Holy Prophet Khush Bahadur, Companions"
8308,Samamah,ثمامہ,m,ایک صحابی کا نام,Name of a Companion
8309,Saman,ثمن,m,قیمت، قدر,"Price, value"
8310,Samand,سمند,m,گھوڑا,horse
8311,Samar,ثمر,m,پھل، نتیجہ,"Fruit, result"
8312,Samarr,ثمار,m,ثمر کی جمع پھلوں کا ذخیرہ,Collection of fruits
8313,Samat,صامت,m,سونا,sauna
8314,Samay,سامے,m,دائم رہنے والا،سننے والا،مستقل مکین,"Permanent, listening, permanent resident"
8315,Samayan,صمیان,m,دلیر،نڈر,"Brave, fearless"
8316,Samd,ثمد,m,پانی,Water
8317,Same-e,سمیع,m,سننے والا,Listener
8318,Samee,سمیع,m,سننے والا، اللہ تعالیٰ کا صفاتی نام,"Listener, the attribute name of Allah Almighty"
8319,Sameed,سمعید,m,فیاض، سردار,"Fayyaz, Sardar"
8320,Sameel,سمیل,m,کامیاب,Success
8321,Sameem,صمیم,m,سچا، مخلص,"True, sincere"
8322,Sameen,ثمین,m,قیمت، بیش بہا,"Price, exorbitant"
8323,Sameer,ثمیر,m,فائدہ دینے والا,Beneficial
8324,Sameern,ثمرین,m,"اصلی , حقیقی","Original, real"
8325,Sameet,سمیط,m,مالا,money
8326,Sameh,سمح,m,بخشنے والا,Forgiving
8327,Samer,سمیر,m,پھل دینے والا درخت,Fruit tree
8328,Samey,سامے,m,ہمیشہ,Always
8329,Sameyh,سامہ,m,وعدہ,Promise
8330,Samhari,سمھری,m,درست,Right
8331,Sami,سمیع,m,سننے والا، اللہ تعالیٰ کا صفاتی نام،ہمیشہ زندہ رہنے والا,"The Hearer, the Name of Allah, the Ever-Living"
8332,Samiat,صمیت,m,خاموش,Off
8333,Samid,سامد,m,گھیلنے والا,گھیلنے والا
8334,Samien,سامین,m,سنا جائے,Be heard
8335,Samih,سمیح,m,دلیر,Brave
8336,Samil,ثامل,m,تلوار,Sword
8337,Samilan,سمیلن,m,گروہ,Group
8338,Samir,سمیر,m,کہانی سنانے والا,Storyteller
8339,Samirn,سمرین,m,"حقیقی ,اصلی","True, original"
8340,Samman,سمن,m,"بَنیا ,کریانہ کا دکاندار","Bania, grocer"
8341,Sammon,سیمون,m,"پنساری ,کَریانہ فروش","Grocer, grocer"
8342,Samn,ثمن,m,قیمت,Price
8343,Samnar,سمنار,m,ایک مشہور معمار کا نام,Name of a famous architect
8344,Samoo,سموع,m,سننے والا,Listener
8345,Samr,ثمر,m,پھل,fruit
8346,Samren,سمرن,m,تسبیح,Tasbih
8347,Samrose,ثمروز,m,ثمر,ثمر
8348,Samroze,ثمروز,m,ثمردار، پھل دار,"Fruitful, fruitful"
8349,Samrut,سمروت,m,بزرگ,big
8350,Samsaam,سمسام,m,تلوار,Sword
8351,Samsam,صمصام,m,تیر، تلوار,"Tir, Talwar"
8352,Samtar,سمطر,m,ذہین,Intelligent
8353,Samter,سمطر,m,ذہین،عقل مند، تيز فہم، دانشمند،سمجھدار، باشعور,"Intelligent, wise, sharp-witted, intelligent, sensible, conscious"
8354,Samtr,سمطر,m,عقل مند,Wise
8355,Samur,ثمور,m,پھل,fruit
8356,Samyah,سمیہ,m,سردار,Sardar
8357,Sana,ثنا,m,تعریف، حمد، مداح,"Definition, praise, praise"
8358,Sana Ullah,ثناﺀ اﷲ,m,اﷲ کی تعریف کرنے والا،اﷲ کی حمد و ثناء کرنے والا,"The one who praises, the one who praises"
8359,Sana-a,صناع,m,تجربہ کار,experienced
8360,Sana-an,صنعان,m,مشہور ولی اللہ کا نام,Name of famous Waliullah
8361,Sanaan,صنان,m,بہادر,Brave
8362,Sanaber,سنابر,m,خوشبو,Fragrant
8363,Sanadid,صنادید,m,سردار,Sardar
8364,Sanan,صنان,m,بے خوف نڈر بہادر,"Fearless, fearless, brave"
8365,Sanaullah,ثناءاللہ,m,اللہ تعالی کی تعریف کرنے والا,Praiseworthy of Allah Almighty
8366,Sanaya,سنایا,m,معصوم,Innocent
8367,Sandeed,صندید,m,شریف النفس،شریف آدمی،اعلی ظرف،عالی منشن,"Noble soul, honorable man, supreme dish, excellent mention"
8368,Sandeer,صندیر,m,بہادر,Brave
8369,Saneer,صنیر,m,خیال,Fiction
8370,Sangam,سنگم,m,ملاقات,Meeting
8371,Sangeet,سنگیت,m,گانا,to sing
8372,Sani,ثانی,m,دوسرا، برابر مانند,"Double, equal like"
8373,Sani Atnan,ثانی اتنین,m,مثل,like
8374,Sanidah,سنیدہ,m,مہذب,civilized
8375,Saniey,صنیع,m,احسان,Kindness
8376,Sanin,سنین,m,عرصہ,Period
8377,Sanjar,سنجر,m,"بادشاہ , قیصر , راجا","King, Caesar, King"
8378,Sansi,سانسی,m,مجرم,The culprit
8379,Santosh,سنتوش,m,صبر,Patience
8380,Sanwan,صنوان,m,جڑواں,Twins
8381,Sanweed,صنوید,m,سردار,Sardar
8382,Saood,سعود,m,نیک,نیک
8383,Sapas,سپاس,m,تعریف,Definition
8384,Saqa,ثقہ,m,معتبر آدمی ٬قابل اعتبار،بھروسہ کے قابل، قابل و ثوق,"Reliable man * Reliable, trustworthy, reliable and trustworthy"
8385,Saqaaf,ثقاف,m,چالاک،ہوشیار,"Clever, smart"
8386,Saqaat,ثقات,m,معزز،معتبر لوگ,Distinguished people
8387,Saqabat,ثقابت,m,روشن,Bright
8388,Saqabet,ثقابت,m,سرخ رو,Red
8389,Saqaf,ثقاف,m,چستی والا، پھرتیلا,"Agile, agile"
8390,Saqafah,ثقافہ,m,دانا,Dana
8391,Saqafat,ثقافت,m,تہذیب و تمدن,Civilization and civilization
8392,Saqahat,ثقاہت,m,عقلمند,clever
8393,Saqaif,ثقیف,m,چالاک,چالاک
8394,Saqal,ثقال,m,آہستہ,slow down
8395,Saqat,ثقت,m,مضبوطی,Strength
8396,Saqeef,ثقیف,m,دانا,Dana
8397,Saqfi,ثقفی,m,قبیلے کا فرد,Tribal person
8398,Saqi,ساقی,m,پلانے والا٬کافی عرصہ، بہت برس,"Feeding اف long enough, many years"
8399,Saqib,ثاقب,m,چمکدار، روشن,"Shiny, bright"
8400,Saqil,ثاقل,m,قومی، وزنی,"Ethnic, weighty"
8401,Saqlain,ثقلین,m,دو گروہ، مراد جن و انس,"Two groups, meaning jinn and humans"
8402,Saqlan,ثقلان,m,نفیس چیز، مضبوط گروہ,"Nice thing, strong group"
8403,Saqr,سقر,m,"باز , شاہیں","Baz, Shaheen"
8404,Saqul,ثاقل,m,بھاری,heavy
8405,Saraf,صراف,m,سنیارا,سنیارا
8406,Sarafraz,سرافراز,m,کامیاب,Success
8407,Sarahat,صراحت,m,تفصیل,Description
8408,Sarakh,صارخ,m,پکار,Shout
8409,Saram,صارم,m,دلیر،نڈر,"Brave, fearless"
8410,Saramad,سرامد,m,سردار,Sardar
8411,Saramat,صرامت,m,بہادر,Brave
8412,Sarat,سراط,m,وسیع,Wide
8413,Sarbaland,سربلند,m,معزز,Dear
8414,Sarbaz,سرباز,m,بہادر,Brave
8415,Sarbuland,سربلند,m,اونچا,High
8416,Sardaar,سردار,m,"سردار , سالار","Sardar, Salar"
8417,Sardar,سردار,m,حاکم,Ruling
8418,Sare-e,سریع,m,تیز,Sharp
8419,Sareb,سارب,m,ظاہر,Obviously
8420,Sareeh,سریح,m,آسان,Easy
8421,Sareer,صریر,m,آواز,آواز
8422,Sarees,سریس,m,عقلمند,clever
8423,Sarem,صارم,m,بہادر,Brave
8424,Sarfan,صرفان,m,موت,death
8425,Sarfaraaz,سرفراز,m,"فیض یاب , محترم و معظم","Grace finder, esteemed and honorable"
8426,Sarfaraz,سرفراز,m,"محترم و معظم ,فیض یاب ,مقدّس","Reverend, Most Gracious, Holy"
8427,Sarfraz,سرفراز,m,سربلند، سردار، شہید,"Sarband, Sardar, Shaheed"
8428,Sarfraznawaz,سرفراز نواز,m,بلندی سے نوازا ہوا،اونچا مقام,"Blessed, high place"
8429,Sarhan,سرحان,m,شیر,Lion
8430,Sarhang,سرہنگ,m,فوجی,Military
8431,Sarhat,سرحت,m,سیلاب,the flood
8432,Sari,سری,m,سردار,Sardar
8433,Sari Saqti,سری سقطی,m,مشہور ولی اللہ کا نام,Name of famous Waliullah
8434,Saria,ساریہ,m,رات آنے والے بادل,Night clouds
8435,Sarif,صریف,m,چاندی,Silver
8436,Sarih,صریح,m,ظاہر,Obviously
8437,Sarikh,صارخ,m,فریاد کرنے والا، عرض کرنے والا,"Complainant, petitioner"
8438,Sarim,صریم,m,تلوار، بہادر,"Sword, brave"
8439,Sarique,سارق,m,چور,Thief
8440,Sariyah,ساریہ,m,رات کے وقت بادل,Clouds at night
8441,Sarkhab,سرخاب,m,پرندہ,The bird
8442,Sarkhil,سرخیل,m,امیر,Amir
8443,Sarmad,سرمد,m,ہمیشہ رہنے والا,Everlasting
8444,Saro,سارو,m,انجام,Do
8445,Saroj,سروج,m,کنول کا پھول,Lotus flower
8446,Sarooh,صروع,m,پہلوان,wrestler
8447,Sarop,سروپ,m,صورت,the face
8448,Sarore,سرور,m,چشمہ,چشمہ
8449,Sarosh,سروش,m,فرشتہ، آواز,"Angel, voice"
8450,Sarshar,سرشار,m,نشہ,Addiction
8451,Sarsour,سرسور,m,ایک چھوٹا سا کیڑا,A little worm
8452,Sartaj,سرتاج,m,حاکم٬ سردار،شوہر،مالک,"Ruler chief, husband, owner"
8453,Sartam,سرطم,m,اونچا,High
8454,Sarukh,صارخ,m,فریادی,Shout
8455,Sarwal,سروال,m,مشہور,Famous
8456,Sarwar,سرور,m,سردار، مالک,"Sardar, owner"
8457,Sarwayia,سروایا,m,سامان,سامان
8458,Sarwech,سرویچ,m,بہادر٬ سچا،کھرا,"Brave, true, upright"
8459,Sarwer,سرور,m,سردار,Sardar
8460,Sarwet,ثروت,m,دولت,Government
8461,Saryaan,سریان,m,رات,Night
8462,Sas Asghar,سعد اصغر,m,جمعہ,Friday
8463,Sasan,ساسان,m,ساسانی خاندان کے بانی,Founder of the Sassanid dynasty
8464,Sataf,ساتف,m,برابری,Equality
8465,Satal,سطل,m,بلند,Tall
8466,Satan,ساطن,m,ظاہر,Obviously
8467,Satar,ستار,m,پردہ,Veil
8468,Sater,ساتر,m,سیر کرنے والا,Walker
8469,Satey,ساطع,m,روشن,Bright
8470,Satieh,سطیح,m,خیبر کے ایک قلعہ کا نام,Name of a fort in Khyber
8471,Satil,ساطل,m,بلند,Tall
8472,Satiz,ستیز,m,لڑاکا,Fighter
8473,Sattar,ستار,m,چھپانے والا، اللہ تعالیٰ کا صفاتی نام,"Concealer, the attribute name of Allah Almighty"
8474,Satudah,ستودہ,m,تعریف,Definition
8475,Satwat,سطوت,m,دبدبہ، رعب,دبدبہ ، رعب
8476,Saud,سعود,m,مبارک باد، نیک ہونا,"Congratulations, be kind"
8477,Saulat,صولت,m,رعب، ہیبت,"Horror, awe"
8478,Sauoor,ساعور,m,آگ,Fire
8479,Sauri,ثوری,m,مشہور ولی اللہ کا نام,Name of famous Waliullah
8480,Sauwah,صعوہ,m,چڑیا,چڑیا
8481,Savi,ثاوی,m,رہائشی,resident
8482,Sawaab,صواب,m,درست,Right
8483,Sawaar,سوار,m,سواری چلانے والا,Rider
8484,Sawab,ثواب,m,راست قدم اچھے کام کرنے والا,Straightforward good doer
8485,Sawabet,ثوابت,m,ستارے,Stars
8486,Sawant,ساونت,m,بہادر,Brave
8487,Sawaqab,ثواقب,m,روشن,Bright
8488,Sayagh,صیاغ,m,سنار,snarl
8489,Sayam,صیام,m,روزہ,Fasting
8490,Sayan,صیان,m,حفاظت کرنے والا،ركھوالا - پاسبان - نگہبان - پہريدار,Bodyguard
8491,Sayanat,صیانت,m,محافظ,governor
8492,Sayed,سید,m,بزرگ، سردار، پیشوا,"Great, Sardar, leader"
8493,Sayeed,سید,m,"خوش , حاکم","Good, ruler"
8494,Sayf,سیف,m,"تلوار ,سیف ,تیغی","تلوار, سیف, تیغی"
8495,Sayfuddeen,سیف الدین,m,ایمان کی تلوار,The sword of faith
8496,Sayfuddin,سیف الدین,m,ایمان کی تلوار,The sword of faith
8497,Sayiar,ثیار,m,سرگرم،باعمل,"Active, active"
8498,Sayid,سید,m,"اُستاد ,خوش ,مَسرُور","Ustad, Khosh, Masroor"
8499,Sayyar,سیار,m,"مُتحَرَّک ,مسلسل اقدام پر","Interactive, constantly on the move"
8500,Sayyed,سید,m,سردار,Sardar
8501,Sayyid,سید,m,"اُستاد ,مالک","Master, owner"
8502,Seeb,ثیب,m,شادی شدہ,married
8503,Seef,صیف,m,گرم,Hot
8504,Seeh,سیح,m,حربہ,tactic
8505,Seemaab,سیماب,m,"سیماب , پارہ , پارہ سیاب","Mercury, mercury, mercury"
8506,Seer,ثیر,m,ٹھنڈا,cold
8507,Seeram,صیرم,m,عقلمند,clever
8508,Sees,سیس,m,سر,Head
8509,Sehaam,صیحام,m,"ناوک  , تِير  , حصص",Nawk Terre Shares
8510,Sehab,صحاب,m,بادل،ابر،گھٹا,"Clouds, clouds, clouds"
8511,Sehal,سہل,m,آسان، نرم,"Easy, soft"
8512,Seham,صیہم,m,"حصہ ,تیر ,پیکاں","Part, arrow, pack"
8513,Seheem,سہیم,m,حصہ دار٬ شریکِ کار،شراكت دار ، شامل,"Partner&#39;s share, partner, incl"
8514,Sehel,سہل,m,نرم,Soft
8515,Seif,سیف,m,مذہب کی تلوار,The sword of religion
8516,Seiqal,صیقل,m,چمک,Shine
8517,Senapati,سینا پتی,m,سپہ سالار,Commander
8518,Senyah,سنیہ,m,روشن,Bright
8519,Sepehr,سپہر,m,"چرخ , فلک , آسمان","Wheel, carousel, sky"
8520,Seqal,ثقال,m,میانہ روی اختیار کرنے والا,Moderate
8521,Sera,سیرا,m,سیاح,Travel
8522,Sha-ab,شعب,m,گروہ,Group
8523,Shaab,شاب,m,جوان,Young
8524,Shaabaan,شاباں,m,بہت سے جوان,Very young
8525,Shaaban,شعبان,m,ولی کامل کا نام,But full name
8526,Shaad,شاد,m,"مَسرُور ,خوشگوار","Delightful, pleasant"
8527,Shaady,شادے,m,"گانے والا , گَوَّيا , گُلو کار","Singer, cowherd, singer"
8528,Shaafi,شافی,m,شفا دینے والا،,"Healer,"
8529,Shaah,شاہ,m,"شاہ ملک , شاہانہ , بادشاہ","Shah Malik, Shahana, Badshah"
8530,Shaaheen,شاہین,m,"شاہین , باز","Shaheen, Baz"
8531,Shaakir,شاکر,m,"شاکَر , مَمنُون , شُکَر گُزار","شاکر, مَمنُون, شُكَر گُزار"
8532,Shaariq,شارق,m,شراب,Wine
8533,Shaaz,شاذ,m,غیر معمولی,unusual
8534,Shab,شاب,m,جواں مرد,Young man
8535,Shabaan,شعبان,m,اسلامی مہینہ کا نام، شہابہ ستارہ،شب برات كا مہينہ,"Name of Islamic month, Shahaba Sitara, month of Shab Barat"
8536,Shaban,شابان,m,جواں مرد,Young man
8537,Shabariq,شبارق,m,محبوب,Popular
8538,Shabbar,شبر,m,عزت کرنا,to respect
8539,Shabbeer,شبیر,m,حضرت حسین کا لقب,The title of Hazrat Hussain
8540,Shabber,شبیر,m,خوبصورت,Beautiful
8541,Shabbir,شبیر,m,حضرت حسین کا لقب، دلی ، بہادر,"Hazrat Hussain&#39;s title, Delhi, Brave"
8542,Shabeeh,شبیہہ,m,مشابہت,Resemblance
8543,Shabgull,شب گل,m,رات کا پھول,Night flower
8544,Shabie,شبیع,m,عقلمند,clever
8545,Shabih,شبیہ,m,مشابہت,Resemblance
8546,Shabir,شبیر,m,خوبصورت,Beautiful
8547,Shabr,شبر,m,تحفہ,Gift
8548,Shad,شاد,m,خوش، مسرور,"Good, happy"
8549,Shadaan,شادان,m,ہرن کا بچہ,Baby deer
8550,Shadab,شاداب,m,ترو تازہ,Fresh
8551,Shadad,شداد,m,ایک بادشاہ کا نام,The name of a king
8552,Shadaid,شدائد,m,بہادر,Brave
8553,Shadan,شاداں,m,خوش حال,Happy
8554,Shadd,شاد,m,خوش، بے غم,Good luck
8555,Shadee,شادی,m,"گُلو کار , گانے والا , گَوَّيا","گُلو کار, گانے والا, گَوَّيا"
8556,Shadh,شدہ,m,جھنڈا,Flag
8557,Shadi,شادی,m,"گُلو کار ,گَوَّيا ,گانے والا","گُلو کار, گَوَّيا, گانے والا"
8558,Shadif,شدیف,m,لمبا,Tall
8559,Shaeel,شعیل,m,روشن,Bright
8560,Shaer,شعائر,m,نشانی,Address
8561,Shafaan,شفان,m,ٹھنڈی ہوا,Cool air
8562,Shafaat,شفاعت,m,بخشش سفارش,Order forgiveness
8563,Shafan,شفن,m,عقلمند,clever
8564,Shafay,شافع,m,سفارش کرنے والا,Recommender
8565,Shafe,شافع,m,سفارش کرنے والا,Recommender
8566,Shafee-Ul-Umam,شفیع الامم,m,حضرت محمدﷺ کا لقب مبارک,Congratulations on the title of Hazrat Muhammad
8567,Shafeeq,شفیق,m,"دَردمَند , رحم کرنا , مہربان","Compassionate, merciful, compassionate"
8568,Shafen,شفن,m,سمجھدار,Sensible
8569,Shafey,شافع,m,شفاعت,Intercession
8570,Shafeye,شافعی,m,نیکی کا طالب، شفاعت کا طالب، سفارش کا طالب گار,"Nikki Ka Talib, Shafaat Ka Talib, order Ka Talib Gar"
8571,Shafi,شفیع,m,بخشوانے والا,Forgiving
8572,Shafif,شفیف,m,محبت کرنے والا,Lover
8573,Shafiq,شفیق,m,"رحم دل ,شفقت ,دیکھ بھال کرنے والا","Compassionate, compassionate, caring"
8574,Shafique,شفیق,m,مہربان، ہمدرد,"Kind, sympathetic"
8575,Shafoon,شفون,m,عزت دار,Honorable
8576,Shafq,شفق,m,شان و شوکت،رتبہ,"Glory, rank"
8577,Shafqat,شفقت,m,محبت، اخلاص لطیف,"Love, gentle sincerity"
8578,Shafqi,شفقی,m,لال رنگ,Lal Rang
8579,Shaghaf,شغف,m,محبت,Kindness
8580,Shaghif,شغیف,m,محبت کرنے والا,Lover
8581,Shaghil,شاغل,m,مصروف,Busy
8582,Shagoon,شگون,m,نیک کام,نیک کام
8583,Shaguft,شگفت,m,حیرت,Surprised
8584,Shaguftah,شگفتہ,m,پاکیزہ,پاکیزہ
8585,Shagull,شاگل,m,مشابہت,Resemblance
8586,Shah,شاہ,m,بادشاہ,King
8587,Shah Mir,شاہ میر,m,خوبصورت,Beautiful
8588,Shah Nawaz,شاہ نواز,m,"عطا کرنے والا, نوازنے والا, بادشاہوں کو نوازنے والا","The bestower, the bestower, the bestower of kings"
8589,Shah Poor,شاہ پور,m,بادشاہ کا بیٹا,The king&#39;s son
8590,Shah Roz,شاہ روز,m,بادشاہوں کا وقت,The time of kings
8591,Shah Sawar,شاہ سوار,m,گھڑ سوار,Horseman
8592,Shahaab,شہاب,m,"چمک دار , منّور , شَہاب ثاقِب","Shining, enlightened, meteor"
8593,Shahaamat,شہامت,m,بہادر,Brave
8594,Shahab,شہاب,m,آگ کا شعلہ، روشن,"Flame of fire, bright"
8595,Shahadat,شہادت,m,حق کی خاطر,The right to remember
8596,Shaham,شحم,m,موٹا,Thick
8597,Shahamat,شہامت,m,دلیری,Daliri
8598,Shahan,شاہان,m,منافع بنانے والا,For-profit
8599,Shahaz,شحاذ,m,فقیر,Poor
8600,Shahbaaz,شہباز,m,"شاهین کے بادشاہ , سفید شاہین","King of Shaheen, White Shaheen"
8601,Shahbab,شہباب,m,حُسن,Hassan
8602,Shahbander,شہبندر,m,سفیر,Ambassador
8603,Shahbaz,شہباز,m,خوددار٬غیرت مند، بڑا باز، شاہین,"Self-righteous, proud, proud"
8604,Shaheed,شہید,m,گواہ، خدا کی خاطر جان دینے والا,"Witness, for the sake of God"
8605,Shaheed-e-Naaz,شہید ناز,m,محبوب,Popular
8606,Shaheem,شہیم,m,سمجھدار,Sensible
8607,Shaheen,شاہین,m,شہباز، باز,"Shahbaz, Baz"
8608,Shaheer,شہیر,m,نامور٬ شہرت یافتہ،مشہور،نامی گرامی,"Famous, famous, famous"
8609,Shaher,شاہر,m,بزرگ,big
8610,Shahid,شاہد,m,محبوب گواہ، حاضر,"Dear witness, present"
8611,Shahim,شحیم,m,موٹا,Thick
8612,Shahin,شاہین,m,"شاہین ,باز","Shaheen, Baz"
8613,Shahiq,شاہق,m,بلند مرتبہ,High time
8614,Shahir,شاہر,m,مشہور,Famous
