num.,name,arabic,sex,meaning
4633,Marmarin,مرمرین,f,سنگ مرمر کی طرح
4634,Maroofah,معروفہ,f,مشہور
4635,Marqooma,مرقوم,f,"ادیب, مُبَینہ,"
4636,Marriam,مریم,f,پاک، دامن، دوشیزہ
4637,Marshaa,مارشا,f,موتی
4638,Marsia,مارسیا,f,گوہر، موتی
4639,Marta,مرتا,f,"مالکن , محبُوبہ , بی بی"
4640,Martella,مرتیلہ,f,"صاحبہ , خاتون"
4641,Martelle,مرتلے,f,"عورت , بی بی"
4642,Marth,مارتھ,f,"بی بی , صاحبہ"
4643,Martha,مرتہ,f,ایک عورت
4644,Marthe,مارتھے,f,"عورت , بی بی"
4645,Marthena,مرتھنا,f,"خاتون , عورت"
4646,Marti,مرتی,f,"خاتون , عورت"
4647,Martie,مرتی,f,"بی بی , صاحبہ"
4648,Martina,مرتنی,f,"صاحبہ , خاتون"
4649,Martita,مرتیتا,f,"صاحبہ , خاتون"
4650,Marty,مرتے,f,"خاتون , عورت"
4651,Martyne,مرتینے,f,"عورت , بی بی"
4652,Martynne,مرتینے,f,"صاحبہ , خاتون"
4653,Marufa,معروفہ,f,مشہور،، نامدار ، معروف،شہرَت يافتَہ
4654,Maruff,معروف,f,"مشہور, نامعلوم,"
4655,Maruhah,مروحہ,f,سکون
4656,Marwa,مروہ,f,مکہ میں ایک پہاڑ
4657,Marwaareed,مروارید,f,"گوہر , جواہر , موتی"
4658,Marwah,مروہ,f,ایک خوشبودار گھاس، مکہ معظّمہ کی ایک پہاڑی کا نام جو صفا پہاڑی سے دو قدم کے فاصلہ پر ہے جن کے درمیان حاجیوں کا دوڑنا حج کے لوازمات سے ہے
4659,Marwarid,مروارید,f,"جوہَر , گوھَر , مکتا"
4660,Maryam,مریم,f,پاک، دامن، دوشیزہ
4661,Marzieh,مرضیہ,f,"دلپذیر , موافق , تسلی بخش"
4662,Marziya,مرزیا,f,"قبول کیا, راضی,"
4663,Marziyah,مرزیہ,f,حضرت فاطمہ زہرا کا دوسرا نام
4664,Marzooqa,مرزوقہ,f,"فیض یاب, خوش نصیب,"
4665,Marzuqah,مرزوقہ,f,"خدا کی طرف سے بابرکت, خوش قسمت,"
4666,Masabeeh,مصابیح,f,"چراغ, روشنی,"
4667,Masabih,مصابیح,f,"مصباح کی , چراغ,"
4668,Masahir,مساہیر,f,قدیم عربی ویتا
4669,Masahirah,مساہرہ,f,بیدار
4670,Masarrah,مسرح,f,"نعمتوں, خوشی,"
4671,Maseenah,مصینہ,f,مددگار
4672,Masha'al,مشعل,f,روشن
4673,Masharah,مشعرہ,f,خبر دینے والی
4674,Masheera,مشیرہ,f,معاون و مددگار،صلاح كار، مشورہ دینے والی
4675,Mashhoodah,مشہودہ,f,حاضر
4676,Mashhuda,مشہودہ,f,حاضر،موجودہ
4677,Mashhudah,مشہودہ,f,حاضر، موجود
4678,Mashia,ماشیا,f,"خواہش, چاہنا,"
4679,Mashiyat,مشیت,f,قسمت
4680,Mashkoor-un-Nisa,مشکور النساء,f,شکر گزار
4681,Mashkoorah,مشکورہ,f,شکر ادا کرنے والی
4682,Mashmool,مشمول,f,"شامل, تلاش کیا ۔,"
4683,Masia,مسیا,f,"گھروالی , محبُوبہ , مالکن"
4684,Masifa,ماصفہ,f,صاف٬نیک اطوار، مطہرہ ، پاكيزہ ، شریف ، پاک
4685,Masira,ماثرہ,f,اچھے کام کرنے والی
4686,Masjah,مسجہ,f,عبادت کرنے والی،تسبيح كرنے والی،حمد کرنے والی
4687,Masla,مسلہ,f,نظیر،مانند، مثل ، توصیف والی،صفت والی ، نمونہ
4688,Masma,مسماﺀ,f,اچھے نام والی،اسم مبارک ،نام والی
4689,Masoodah,مسعودہ,f,بختاور
4690,Masooma,معصومہ,f,پاک، بے گناہ ،بے قصور ،پاک دامن ، گناہوں سے پاک
4691,Masoon,ماسون,f,"حفاظت, اچھی طرح محفوظ,"
4692,Masoonah,مصونہ,f,محفوظ
4693,Masouda,مسعودہ,f,"مَسرُور, خوش نصیب ,"
4694,Masoumeh,مَعصُوم,f,"سَلیم , مَعصُوم , بیگناہ"
4695,Masqlah,مسقلہ,f,آنکھ
4696,Masrurah,مسروره,f,"شاداں, دلشاد,"
4697,Massooda,مسعودہ,f,سعید، نیک عورت
4698,Massroor,مسرور,f,خوش
4699,Mastaneh,مستانی,f,شرابی
4700,Mastoora,مستورہ,f,"نیک , پارسا , پوشیدہ"
4701,Mastoureh,مستورہ,f,"پارسا , پرہیزگار , نَقاب پوش"
4702,Masttoor,مستور,f,پوشیدہ، پنہاں
4703,Mastura,مصتُرا,f,"پرہیزگار , نیک , مخفی"
4704,Masudah,مسودہ,f,"خُوش, اقبال مند,"
4705,Masuoodah,مسودہ,f,"تحفہ, واضح,"
4706,Mat'aa,متاع,f,پونجی، اثاثہ
4707,Mata-un-Nisaa,متاع النساء,f,اثاثہ
4708,Mataa,متاع,f,اثاثہ
4709,Mataanat,متانت,f,مضبوط
4710,Matana,متانہ,f,"تحفہ, ہدیہ,"
4711,Matanat-un-Nisaa,متانت النساء,f,مضبوط
4712,Matee-Un-Nisa,مطیع النساء,f,خدمت گار
4713,Mateeba,مطیبہ,f,خوشبو دینے والی
4714,Mateenah,متینہ,f,"مستحکم, ٹھوس,"
4715,Matloob-Un-Nisa,مطلوب النساء,f,طلب کی ہوئی
4716,Matloobah,مطلوبہ,f,طلب کی ہوئی
4717,Matti,مٹی,f,"بی بی , صاحبہ"
4718,Mattie,مٹٰی,f,"بی بی , صاحبہ"
4719,Matty,مٹتے,f,جنگ میں مضبوط
4720,Mawadda,مودہ,f,"دوستی, گہری دلچسپی,"
4721,Mawaddah,موده,f,"اُلفت, محبت,"
4722,Mawah,موه,f,"اُلفت, محبت,"
4723,Mawahib,مؤہب,f,"جوہر , لیاقت ۔ ,قابلیت"
4724,Mawar,ماوار,f,گلاب
4725,Mawara,مورا,f,"برتر ۔ , اعلٰی,"
4726,Mawhiba,موہبہ,f,"تحفہ, قابلیت,"
4727,Mawhooba,موہوبہ,f,"قابل, لائق,"
4728,Mawiya,معاویہ,f,پرانا عربی نام
4729,Mawiyah,معاویہ,f,"زندگی کا نچوڑ , پرانا عربی نام"
4730,Mawrah,ماوراﺀ,f,پوشیدہ٬چھپا ہوا،نظروں سے اوجھل
4731,Mawsoofa,موصوفہ,f,تفصیل کے قابل
4732,May,مئی,f,"افزوں ہونا , زیادہ ہونا , بڑھنا"
4733,Maya,مایہ,f,اﷲ کی قدرت،کرشمہ،مال و دولت
4734,Mayameen,میامین,f,"مبارک, بہادر,"
4735,Mayeda,میدا,f,جنت کا پھل
4736,Mayesa,مایسہ,f,ایسا ہی
4737,Maymouna,میمونہ,f,"مبارک, متبرک,"
4738,Maymunah,میمونہ,f,"مقدّس , فیض یاب , مبارک"
4739,Mays,مایس,f,فخر چال
4740,Maysa,میسا,f,"دلربا , دلکشی ، , حسین"
4741,Maysaa,میسا,f,ایک جھول چال کے ساتھ چلنا
4742,Maysam,مایسام,f,"خوبصورت, حسین,"
4743,Maysan,میسان,f,ایک ستارہ
4744,Maysoon,میسوں,f,خوبصورت چہرہ اور جسم
4745,Maysormais,میسرمص,f,فخر چال
4746,Maysun,میسُن,f,ایک خوبصورت چہرہ
4747,Mayyada,میادہ,f,ایک جھول چال کے ساتھ چلنا
4748,Mayyadah,میدہ,f,ایک فخر جھول چال کے ساتھ چلنا
4749,Mayyasah,میاسہ,f,ایک فخر چال کے ساتھ چلنا
4750,Mazeela,مزیلہ,f,صاف کرنے والی،ڈرانے والی،خوفزدہ کرنے والی
4751,Mazhar-Un-Nisaa,مظہر النساء,f,جگہ
4752,Mazia,مازیہ,f,سفید زرہ، نرم
4753,Maziyah,مزیعہ,f,"برتری, قابلیت,"
4754,Meahpaara,مہپارا,f,چاند کا ٹکڑا
4755,Meantoona,مینتونہ,f,"صحیح سالم , محفوظ , معتبر"
4756,Meantuna,مینطعنہ,f,"مامون , محفوظ , معتبر"
4757,Medhat,مدحت,f,تعریف
4758,Mediha,مدیحہ,f,تعریف، ثناء
4759,Meena,مینا,f,موتی،ز ریں نقش انگا ر
4760,Meeno,مینو,f,جنت
4761,Meera,میرا,f,شہزادیوں جیسی،معزز،قابل احترام
4762,Meeraan,میراں,f,ہرن
4763,Meerab,میرب,f,ٹیڑھا، ترچھا، اوریب
4764,Meeram,میرم,f,پھولوں کا گلدستہ،خوشنما
4765,Meeran,میراں,f,ہرنی،غزالہ
4766,Meeza,میزا,f,چوتھائی چاند
4767,Meh,مہ,f,بزرگ
4768,Meh Laqaa,مہ لقا,f,چاند
4769,Mehak,مہک,f,"خُوشبُو ۔ , مَہَک,"
4770,Mehala,محالہ,f,"عقیم , بانجھ , شفقت"
4771,Mehar Un Nisa,مہر النساﺀ,f,خوبصورت عورت،پیار کرنے والی ،الفت کرنے والی
4772,Meharafzoon,مہرافزوں,f,پیار
4773,Mehdiyah,مہدیہ,f,نیک
4774,Mehirah,مہیرہ,f,مہربان
4775,MehJabeen,مہ جبین,f,روشن ماتھا
4776,Mehmaa,مہما,f,نیک
4777,Mehnaz,مہناز,f,چاند جیسی ،فخر والی،غرور والی
4778,Mehndi,مہندی,f,خوبصورت رنگ
4779,Mehr,مہر,f,پورا چاند
4780,MehrAfroze,مہرافروز,f,روشن
4781,Mehrah,مہرہ,f,ماہر
4782,Mehrangiz,مہرانگیز,f,پیار محبت کی وجہ سے کرنا
4783,MehrBano,مہربانو,f,پیار کرنے والی
4784,Mehriban,مہربن,f,"مہربان, شریف,"
4785,Mehrin,مہرین,f,پیار کرنے والی
4786,Mehrish,مہرش,f,کمال کی خوشبو
4787,MehrMah,مہرماہ,f,چاند
4788,MehrNigar,مہرنگار,f,محبت کا نشان
4789,Mehroo,مہرو,f,چاند
4790,Mehrunisa,مہرالنساء,f,پیار کرنے والی
4791,Mehry,مہرے,f,"شفقت , محبت، , سورج"
4792,Mehvesh,مہوش,f,چاند کی روشنی
4793,Mehwish,مہوش,f,خوبصورت،چاند جیسی حسین و جمیل ۔ چاند جیسی خوبصورت، چاند چہرہ
4794,Melah,میلہ,f,وقت
4795,Melek,ملک,f,"پری , فرشتہ"
4796,Memuna,میمونہ,f,مبارک، کامیاب
4797,Menaa,منائ,f,خواہش
4798,Menaal,منال,f,آسمان کا خصوصی پھول
4799,Mera,میرا,f,اشرافی خاتون
4800,Merab,میرب,f,جنت کا پھول
4801,Merah,میرہ,f,عالی حسب لڑکی
4802,Merat,مرعت,f,حفاظت
4803,Merbaa,مرباء,f,آنکھ
4804,Merhi,مرحی,f,خوش
4805,Merinah,مرینہ,f,ایک کپڑا
4806,Merjaan,مرجان,f,موتی
4807,Merjaani,مرجانی,f,موتی
4808,Mersiha,میرسیہا,f,سب سے خوبصورت
4809,Merwa,مروہ,f,مکہ میں ایک پہاڑ
4810,Merwarid,مروارید,f,موتی
4811,Merziya,مرضیہ,f,پسندیدہ
4812,Merziyah,مرضیہ,f,سیدہ فاطمہ کا لقب، پسند کی چیز
4813,Merzy,مرضی,f,خوش
4814,Meshal,مشعل,f,شمع، قندیل،روشن شعلہ
4815,Meyhar,مہر,f,پیار، درستی، سورج
4816,Mheen,مہین,f,نرم
4817,Miaadah,میادہ,f,بے چین
4818,Michelle,مشیل,f,خدا کو پسند کرنے والا
4819,Midha,مدھا,f,تعریف،حمد،ثناء،حمد کی گئی، بڑائی
4820,Midhat,مدحت,f,"تعریف, ثنا,"
4821,Midhhat,مدحت,f,تعریف
4822,Mihri,مہری,f,"سُورج ۔ , شمس,"
4823,Mimah,میمہ,f,خوش نصیب
4824,Mimnet,میمنت,f,کامیاب
4825,Mina,مینا,f,"مکہ کے قریب ایک جگہ , سمندر بندرگاہ"
4826,Minaa,منا,f,موتی
4827,Minahil,مناہل,f,تازہ پانی کی بہار
4828,Minay,مینے,f,چھوٹی
4829,Minha,منہا,f,"دینا, عطا کرنا,"
4830,Minhah,منحہ,f,دینے والی
4831,Minoo,مینو,f,"فرروس , جنت"
4832,Minu,مینو,f,جنت
4833,Mira,میرا,f,", اشرافی عورت , والا نسب لڑکی"
4834,Miraal,میرال,f,ہرن
4835,Miraam,میرام,f,خواہش
4836,Mirafda,مرافدہ,f,مدد کرنے والی، ساتھی ،دوست،ہمدرد
4837,Mirah,میرہ,f,اشرافی خاتون
4838,Miral,میرال,f,"ہِرنی, ہِرنی,"
4839,Mirandah,میراندہ,f,پسندیدہ
4840,Miras,میراث,f,وراثت
4841,Mirha,مرحا,f,اللہ کا نور
4842,Miriam,میریم,f,"سرکشی , بغاوت , کڑواہٹ کا سمندر"
4843,Mirnaa,مرنا,f,نرم
4844,Mirtaa,مرتا,f,فتح
4845,Misaabat,مثابت,f,مثال
4846,Misaal,مثال,f,"مثال, کاپی,"
4847,Misaalah,مثالہ,f,شاہی
4848,Misbaa,مصباح,f,جام صبوحی، نور
4849,Mishal,مشعل,f,شمع،قندیل
4850,Mishel,میشیل,f,روشنی
4851,Mismah,مسماء,f,نام
4852,Mitaa,میتا,f,موتی
4853,Mitra,مترا,f,خدا / دیوی کے نام
4854,Mitraaq,مطراق,f,مثال
4855,Mizqah,مزقہ,f,کپڑے کا ٹکڑا
4856,Mn Mail,من میل,f,ملنسار
4857,Moattar,مطار,f,"خُوشبُو دار ۔ , مَہَک دار,"
4858,Mohaddisa,محادثہ,f,قصہ گو
4859,Mohga,موہگا,f,خوشی کی روشنی
4860,Mohisa,محیصہ,f,قصہ گو
4861,Mohisnah,محصنہ,f,نیک
4862,Mohsana,محسنہ,f,"پرہزگار, نیک,"
4863,Mohsanah,محسنہ,f,مددگار
4864,Mohsina,محسنة,f,"فيض رَساں, مُحسِن,"
4865,Molah,مولہ,f,پیار کرنے والی
4866,Mominaah,مومنہ,f,ایمان لانے والی
4867,Mominah,مومنہ,f,مسلمان
4868,Mona,مونا,f,شریف النفس،چاہے جانے والی، دل پسند،جس کی آرزو ہو
4869,Moneeba,منیبہ,f,حق کی طرف آنے والی،حق كی طرف پلٹنے والی،حق كی طرف پھرنے والی
4870,Moneer,مُنیر,f,"بہت عُمدہ , چمکتا ہُوا"
4871,Moneereh,مُنیرے,f,"چمکتا ہُوا , روشَن , بہت عُمدہ"
4872,Monera,منیرہ,f,"روشنی چمک, رہنمائی کی روشنی,"
4873,Monik,مونیک,f,مشورہ دینے والی
4874,Monikah,مونکا,f,مشورہ دینے والی
4875,Monir,مُنیر,f,"تاباں , بہت عُمدہ"
4876,Monireh,مُنیرہ,f,"روشَن , تاباں , چمکتا ہُوا"
4877,Moomal,مومل,f,پیارا،اچھا
4878,Moonaa,مونا,f,نیک
4879,Moonsah,مونسہ,f,دوست
4880,Morvareed,مورورید,f,"مکتا , موتی"
4881,Motfah,موتفہ,f,جوڑنے والی
4882,Moufida,مفیدہ,f,"ضروری ۔ , اہم,"
4883,Mouhsina,محسنہ,f,"داتا ۔ , سَخی,"
4884,Mouna,موئنہ,f,"خواہش , رغبت , آرزو"
4885,Mounia,موئنہ,f,"حسرت , آرزو , خواہش کرنا"
4886,Mozhdeh,موزھدہ,f,"خوشخبری , اچھی خبر"
4887,Mozhgan,موزھگن,f,پلکیں
4888,Mrjaan,مرجان,f,موتی، ہیرا
4889,Muaazah,معاذہ,f,ایک مشہور خاتون کا نام
4890,Muakhir,موخر,f,ترتیب
4891,Mualfah,مولفہ,f,جوڑنے والی
4892,Mualigha,معالغہ,f,وعدہ کرنے والی
4893,Muallah,معلہ,f,بلند
4894,Muarj,معرج,f,ایک پھول
4895,Muazah,موزه,f,وہ حدیث کے ایک راوی تھی
4896,Muazanah,مؤذنہ,f,ایک مشہور شاعرہ کا نام
4897,Muazza,ماذا,f,"مرتفع , عالی مقام,"
4898,Muazzama,معظم,f,"عالی مقام, عزت کی,"
4899,Muazzaz,معزز,f,"طاقتور, مضبوط,"
4900,Mubaarakah,مبارکاہ,f,"مبارک متبرک, فیض یاب,"
4901,Mubaarika,مبارکہ,f,"مبارک متبرک , نيک شَگُون , فیض یاب"
4902,Mubadrah,مبادرہ,f,تیز
4903,Mubaraka,مبارکہ,f,"فیض یاب, خوش قسمت,"
4904,Mubarika,مُبارکہ,f,"مبارک  , شاد"
4905,Mubashara,مبشرہ,f,خوشخبری دینے والی
4906,Mubashirah,مبشره,f,خوشخبری والا
4907,Mubashshara,مباششرا,f,خوشخبری دینے والا
4908,Mubashshirah,مباششرہ,f,اچھی خبر کی بشارت دینے والا.
4909,Mubassirah,مبصرہ,f,تبصرے کرنے والے شخص
4910,Mubbeen,مبین,f,ظاہر، روشن
4911,Mubeena,مبینہ,f,ظاہر ہونے والی، منور
4912,Mubeenah,مبینہ,f,جو ایک کچھ واضح کرتا ہے
4913,Mubena,مبینہ,f,ظاہر ہونے والی، منور
4914,Muberdah,مبردہ,f,ٹھنڈی
4915,Mubinah,مبینہ,f,ظاہر
4916,Mublaah,مبلہ,f,نرم
4917,Mubnah,مبنہ,f,صاف
4918,Mubra,مبرا,f,پاک بے عیب
4919,Mudabbrah,مدبرہ,f,عقل مند
4920,Mueenah,معینہ,f,"مددگار ۔ , معاون,"
4921,Mueendah,معیندہ,f,فائدہ مند
4922,Mueerah,معیرہ,f,جو ایک لڑکی ایک قرضے دیتا ہے
4923,Mueezah,معیذہ,f,مددگار
4924,Mufeeda,مفیدہ,f,"مفید , نفع بخش , فائدہ مند"
4925,Mufiah,معفیہ,f,"فرمانبردار, مُطیع,"
4926,Mufidah,مفیدہ,f,"نفع بخش , سود مند , مفید"
4927,Mugheesah,مغزاه,f,جو ایک مدد کرتا ہے
4928,Mughira,مغیرہ,f,جلدباز، مشہور صحابی حضرت مغیرہ بن شعبہ، اپکا کا شمار کاتبان بارگاہ رسالت میں ہوتا ہے
4929,Mughirah,مغیره,f,حسن کی بیٹی
4930,Mughlaani,مغلانی,f,خادمہ
4931,Mughtinmah,مغتنمہ,f,مال
4932,Muhaal,محال,f,مشکل
4933,Muhaazqah,مہازقہ,f,مسکراہٹ
4934,Muhabbat,محبت,f,"محبت, اُلفت,"
4935,Muhalifah,محالفہ,f,وعدہ
4936,Muhammadi,محمدی,f,مسلمان
4937,Muhariba,محاربہ,f,جنگجو
4938,Muhayya,محییا,f,"رضا, چہرہ,"
4939,Muhibbah,موحیبہ,f,محبت آميز
4940,Muhinah,محنہ,f,امتحان
4941,Muhine,مہین,f,نیک
4942,Muhsana,محسنہ,f,"مَنکُوحَہ , شادی شُدہ , حفاظت کی"
4943,Muhsinah,محسنہ,f,"سخی داتا, خير انديش,"
4944,Muida,موئدہ,f,"اصلاح کرنے والا, استاد,"
4945,Muidah,موئیدہ,f,مددگار
4946,Muizza,معزہ,f,"مجاز, معزز,"
4947,Mujaahida,مجاہدہ,f,"نبردآزما , جنگجو , مجاہد"
4948,Mujahida,مجاہدہ,f,جنگ کرنے والی،اللہ کی راہ ميں جہاد كرنے والی ،جدوجہد، رياضت ، كوشش
4949,Mujahidah,مجاہدہ,f,کوشش
4950,Mujeeba,مجیبا,f,"جواب دینا , جواب دہ"
4951,Mujeera,مجیرہ,f,پناہ اور مدد مانگنے والی،مددگار ، پناہ دينے والی، حمايتی، معاون
4952,Mujeezah,مجیزہ,f,معجزہ
4953,Mujiba,مجیبہ,f,"جواب دینا , جواب دینے والا"
4954,Mujirah,مجیرہ,f,مددگار
4955,Mukaramah,مکرمہ,f,پاک
4956,Mukarrama,مکرمہ,f,"اعزاز, احترام,"
4957,Mukhlisa,مخلصہ,f,"وقف شدہ, دیانتدار,"
4958,Mukhraqah,مخرقہ,f,عزت
4959,Mukhtaar-un-Nisa,مختار النساء,f,آزاد
4960,Mulayka,ملیکہ,f,"ملاکا چھوٹا سا, فرشتہ.,"
4961,Mulook,ملوک,f,"ملک, بادشاہ.,"
4962,Mumayyaz,ممیز,f,"ممتاز ۔ , الگ,"
4963,Muminah,مومنہ,f,"خدا ترس , دیندار , نیک"
4964,Mummtaz,ممتاز,f,نام ور، شریف
4965,Mumtaz Baigam,ممتاز بیگم,f,مشہور
4966,Munaalah,منالہ,f,نیک
4967,Munaam,منام,f,"نرم, ملائم,"
4968,Munah,منحہ,f,عنایت کرنا٬بخش دینا،کرم کرنا
4969,Munawarah,منورہ,f,نورانی، روشن
4970,Munawwara,منوّرہ,f,"مُنوَّر کرنا , روشن کرنا , روشن کیا"
4971,Munazza,منزہ,f,عیب سے پاک،برائیوں سے پاک ، نقائص سے مبرا، پاکیزہ
4972,Muneeba,منیبہ,f,حق کی طرف آنے والی
4973,Muneera,منیرا,f,"روشن ساز , روشَن فِکَر , منّور"
4974,Muneerah,منیرہ,f,"شاندار, روشنی کی روشن چمک,"
4975,Muneeza,منیزہ,f,عیبوں سے پاک
4976,Munerah,منیرہ,f,"روشن ساز, چمکتا ہُوا,"
4977,Munibah,منیبہ,f,نیک
4978,Munifa,منیفہ,f,"قابلِ احترام, عالی مقام,"
4979,Munira,منیرہ,f,چمکیلی روشنی
4980,Munirah,منیرہ,f,"تنویری , تيز طَبَع , نورانی"
4981,Munisa,منیسا,f,"شریف, دوستانہ,"
4982,Munisah,منیسہ,f,"دوستی, ساتھ دينے والا,"
4983,Munizah,منیزہ,f,پاک
4984,Munjiyah,منجیہ,f,ایک عورت جو کسی کو بچاتی ہے
4985,Munnay,منے,f,چھوٹی
4986,Munqabat,منقبت,f,نیک
4987,Munshaar,منشار,f,بلند
4988,Munsifah,منصفہ,f,انصاف کرنے والی
4989,Muntaha,منتہا,f,اونچا درجہ،اونچا مقام،بلند مرتبہ ،انتہا کو پہنچنے کو
4990,Muntahi,منتہی,f,اونچائی کی آخری حد
4991,Munya,مونیا,f,"خواہش, آرزو,"
4992,Munzoor,منظور,f,مانا ہوا، پسندیدہ، تسلیم کیا ہوا، چاہا ہوا
4993,Muqadaas,مقدس,f,"مقدس، , پاک,"
4994,Muqaddasa,مقدّسہ,f,"پاکیزہ , مقدس , متبرک"
4995,Muqaddisah,مقدسہ,f,پاک
4996,Muqadimah,مقدمہ,f,آگے
4997,Muqadirah,مقدرہ,f,مقرر
4998,Muqadisah,مقدسہ,f,پاک
4999,Muqbala,مقبلہ,f,یہ ایک راوی کا نام تھا.
5000,Muqbalah,مقبلہ,f,حدیث کے ایک راوی کا نام
5001,Muqlah,مقلہ,f,آنکھ
5002,Muraljah,مرالجہ,f,فائدہ مند
5003,Murassi,مرصی,f,خوش
5004,Murdiyyah,مردیہ,f,چنا ہوا
5005,Muriel,مریل,f,"گندھ رس , مُر"
5006,Muriha,مریحا,f,"پُر سکون, سکُون بخش,"
5007,Murjanah,مرجانہ,f,چھوٹا موتی
5008,Murseh,مرصع,f,جڑی ہوئی
5009,Murshadah,مرشدہ,f,سیدھا رستہ
5010,Murshida,مرشدہ,f,"راہبَر, راہ نُما,"
5011,Murshidah,مرشده,f,"راہنُمائی کَرنا ۔ , رہبَری کَرنا,"
5012,Murtajah,مرتجہ,f,امیدوار
5013,Muruj,موروج,f,"چراگاہ, سورنجان,"
5014,Murzeh,مرزہ,f,ایک پرندہ
5015,Musaddas,مسدس,f,چھ آیات کی ایک نظم
5016,Musaddiqa,مصادقہ,f,سچائی کی تصدیق کرنے والے شخص
5017,Musaddiqah,مصدقہ,f,سچائی کی تصدیق کرنے والے شخص
5018,Musalmah,مسلمہ,f,مسلمان
5019,Musarat,مسارات,f,"مسرت, خوشی,"
5020,Musarrat,مسارات,f,"خوشی , مسرت,"
5021,Musavara,مصورہ,f,تصویر بنانے والی،نقش بنانے والی،نقاش
5022,Musawat,مساوات,f,"برابری , مساوات,"
5023,Musaykah,موسیقاہ,f,وہ حدیث روایت سیدنا حضرت عائشہ سے
5024,Museerah,مصیرہ,f,لوٹنا
5025,Musfira,مصفرہ,f,چمکتا چہرہ،منور ، روشن ، سفید
5026,Musfirah,مصفرہ,f,چمکتا چہرہ،منور ، روشن ، سفید
5027,Mushafaq,مشفق,f,شفقت کرنے والا، مہربان
5028,Mushahida,مشاہدہ,f,"پابندی, گواہ,"
5029,Mushara,مشعرہ,f,اطلاع دینے والی
5030,Musharaf,مشرف,f,عزت دار
5031,Musharafah,مشرفہ,f,عزت دار
5032,Musharaff,مشرف,f,عزت بخشا گیا
5033,Musheera,مشیرا,f,دینا مصلحت
5034,Musheerah,مشیرہ,f,صلاح
5035,Mushira,مشیرا,f,"مشیر, صلح کار,"
5036,Mushirah,مشایرہ,f,مشورہ دینا والا
5037,Mushkanah,مشکنہ,f,ایک قیمتی پتھر
5038,Mushtaqah,مشتاقہ,f,خواہش
5039,Mushtaree,مشتری,f,"سیارہ , مشتری"
5040,Mushtari,مشتری,f,برجیس٬ستارے کا نام،ایک سیارہ
5041,Musiqah,موسیقاه,f,سچائی کی تصدیق کرنے والا.
5042,Muska,مسکا,f,"مسکرانا, مسکان بھی,"
5043,Muskan,مسکان,f,مسکراہٹ،تبسم
5044,Muslimah,مسلمہ,f,دین اسلام کی پیروی کرنے والی
5045,Musmar,مثمر,f,فائدہ مند
5046,Musn,مسن,f,"بارش, آسمان,"
5047,Musnah,مصنعہ,f,"بارش, بادل,"
5048,Mussarat,مسرت,f,خوشی
5049,Mussaret,مصریت,f,"خُوشی ۔ , مُسرّت,"
5050,Mussarrat,مسرت,f,خوشی، شادمانی
5051,Musseel,مثیل,f,ہم شکل، مشابہہ
5052,Mustaahi,مستہی,f,انتہا کو پہنچنے کو
5053,Mustaeenah,مستعینہ,f,جو ایک مدد کے لئے دعا کرتا ہے
5054,Mustaneeah,مستنیہ,f,"مدد کے لیے دعا, امداد یاچنا.,"
5055,Mutaah,مطاء,f,مدد
5056,Mutaar,مطار,f,مدد
5057,Mutaherah,مطہرہ,f,پاک
5058,Mutahhara,مطہرہ,f,"پاک کیا, پرہیزگار ,"
5059,Mutahharah,مطہرہ,f,"پاک, نیک ۔ ۔,"
5060,Mutaibah,مطائبہ,f,سیر
5061,Mutairah,مطائرہ,f,اڑنا
5062,Mutarba,مطربہ,f,گانے والی،خوش كرنے والی ، راضی كرنے والی
5063,Mutarhah,مطارحہ,f,مشورہ
5064,Mutarrabah,مطربہ,f,گلوکارہ
5065,Mutayyebah,مطیبہ,f,خوشبو
5066,Mutazah,معتزہ,f,حدیث کے ایک راوی
5067,Mutehhara,مطہرا,f,"پرہیزگار , نیک , پاک کیا"
5068,Mutfiya,مطفیہ,f,ٹھنڈی
5069,Mutia,مطیہ,f,"فرمانبردار, متقی,"
5070,Mutibah,مطیبہ,f,جس سے اچھی خوشبو آئے
5071,Mutloob,مطلوب,f,مانگا ہوا، محبوب
5072,Mutrabah,مطربہ,f,خوش
5073,Muwaffaqa,موافقا,f,"کامیاب, بامراد,"
5074,Muyassar,میسر,f,"باسہولت, دولت مند,"
5075,Muzaferah,مظافرہ,f,مددگار
5076,Muzaffar-Un-Nisa,مظفرالنساء,f,کامیاب
5077,Muzaina,مزینہ,f,"مُزنا کا چھوٹا سا, بارش,"
5078,Muzainah,مزینہ,f,ایک چھوٹا بوندا باندی بادل
5079,Muzama,معزمہ,f,امداد کرنے والی،،مدد کرنے والی،دینے والی،فزاغ دل
5080,Muzaynah,مزینہ,f,"سج دھج , سنگھار,"
5081,Muzdhah,مژدہ,f,خوشخبری
5082,Muzeeba,مذیبہ,f,دلوں کو نرم کرنے والی،دل کو پگھلانے والی،دل کو موم کرنے والی
5083,Muzifah,مضیفہ,f,میزبان
5084,Muzkah,مزکا,f,پاک
5085,Muzlah,مظلہ,f,چھتری
5086,Muznah,مزنا,f,بارش لانے والے بادل،برسنے والا بادل،ابر رحمت
5087,Myesha,میشا,f,"عائشہ کی مختلف. , زندگی , عورت"
5088,Myeshia,میشا,f,"عائشہ کی مختلف. , زندگی , عورت"
5089,Myra,میرا,f,امیرانہ عورت
5090,Myrah,میرا,f,اشرافی خاتون
