num.,name,arabic,sex,meaning
4009,Hayyi,ہییی,m,اچھی لگ رہے، خوبصورت
4010,Hazaar,حزار,m,مذاق
4011,Hazaf,حذف,m,ختم کر دینا
4012,Hazafat,حزافت,m,عقل مند،ذہین
4013,Hazaifa,حذائفہ,m,ایک صحابی کا نام
4014,Hazam,ہذام,m,بہادر٬بے خوف، تیز تلوار، بہادر، جری، دلیر
4015,Hazamat,حزامت,m,دور اندیشی
4016,Hazaq,حاذق,m,ماہر، یکتا، کل
4017,Hazar,حاذر,m,چوکس
4018,Hazeefa,حذیفہ,m,صحابی رسول حضرت حذیفہ
4019,Hazeer,ہزیر,m,ببر شیر،بہت دلیر
4020,Hazeez,حزیز,m,مضبوط
4021,Hazer,حاذر,m,مستعد
4022,Hazi,حازی,m,اندازہ لگانے والا
4023,Hazib,حازب,m,لوگوں کو ایک مذکر پر
4024,Hazifa,حذیفہ,m,آنحضرت کے صحابی کا نام
4025,Hazil,حضیل,m,زیادہ
4026,Hazim,حاذم,m,دور اندیش٬ہوشار، ذہین، معاملہ فہم، باشعور
4027,Hazin,حزین,m,غمگین
4028,Haziq,حازق,m,ماہِر، ذہین
4029,Hazir,حاضر,m,خدا کا دوسرا نام، حاضر، ہوشیار
4030,Haziran,حازیران,m,شامی کیلنڈر کا نواں مہینہ
4031,Haziz,حظیظ,m,قسمت والا
4032,Hazlaqat,حازلقت,m,مہارتی، ہنر مندی
4033,Hazoor,حضور,m,حاضر
4034,Hazr,حضر,m,شہر
4035,Hazrah,حزرہ,m,موجودگی، عضور
4036,Hazrat,حضرت,m,حاضری، وقار، طاقت
4037,Hazur,حاذُر,m,فصیح، خوش بیان، خوش گفتار
4038,Hazz,حاز,m,خوشی، مسرت، قسمت
4039,Hedayat,ہدایت,m,راہنُمائی کَرنا، قیادَت کَرنا
4040,Heel,حیل,m,طاقت
4041,Heerad,ہیرد,m,تازہ اور صحت مند نظر آنا
4042,Hefa,ہیفا,m,نازک کمر، نازک کمر والی
4043,Hefil,حفیل,m,بہت زیادہ
4044,Helal,ہلال,m,چاند، پہلی تاریخ کا چاند
4045,Heleel,حلیل,m,سچا دوست، ساتھ نبھانے والا
4046,Heqiq,حقیق,m,مستحق، لائق
4047,Hera,ہیرہ,m,ملکہ، سرپرست، سندر
4048,Heraaz,حراز,m,مزاح
4049,Herfeti,حرفتی,m,تیز
4050,Hermaan,ہرمان,m,عقل مند،ذہین،دانا
4051,Herman,ہرمان,m,فہم و فراست، عقلمند، دانشمند، ذی فہم
4052,Hermes,ہرمس,m,قابل ترین،حضرت ادریس علیہ السلام کا نام
4053,Hermizan,ہرمزان,m,ایک ستارے کا نام
4054,Hermon,ہرمن,m,جنگجو،بے خوف،دلیر
4055,Hermuzad,ہرمزد,m,ایک فرشتے کا نام
4056,Hero,ہیرو,m,بہادر،نڈر،دلیر
4057,Hershaf,حرشف,m,ٹھوس زمین
4058,Hershef,حرشف,m,ٹھوس زمین
4059,Hesam,حیسم,m,ایک تیز تلوار
4060,Hesham,ہشام,m,بہت ہی سخی، فیاضی باطل عقائد توڑنے والا
4061,Hesheem,حشیم,m,عظیم رتبہ والا
4062,Hesin,حصین,m,مضبوط
4063,Hetal,ہتال,m,شہزور، طاقتور
4064,Hewad,حود,m,وطن ۔، جنم بھوم ۔
4065,Heydar,حیدر,m,شیر
4066,Hezb-Ullah,حزب اللہ,m,اللہ کا پیارا
4067,Hibah,ہِبہ,m,تحفہ
4068,Hibatullah,حیبتللہ,m,اللہ کا تحفہ.
4069,Hibb,ہِب,m,محبوب
4070,Hibban,ہبان,m,خير خواہ، سب سے پیارا
4071,Hidaayat,ہدایت,m,ہدایت، احکام، راہنُمائی
4072,Hidad,حداد,m,جیلر
4073,Hidaiq,حدائق,m,باغ
4074,Hidaq,حداق,m,عقلمند
4075,Hidasat,حداثت,m,جوان
4076,Hidayat,ہدایت,m,رہبری، نصیحت
4077,Hidayat Ul Haq,ہدایت الحق,m,سچ کی ہدایت
4078,Hidayatullah,ہدایت اللہ,m,اللہ کی رہنمائی
4079,Hiddat,حدت,m,گرمی
4080,Hidsan,حدثان,m,شروع
4081,Hifadat,حفادت,m,رحیم
4082,Hifazat,حفاظت,m,اطمینان، حفاظت
4083,Hifs,حفص,m,اکٹھا کرنا،باہم ملانا
4084,Hifz,حفظ,m,عربی کی یاد، حفاظت
4085,Hifzur Rahman,حفیظ الرحمٰن,m,رحمن کا ذکر
4086,Hijar,حجر,m,پتھر
4087,Hijaz,حجاز,m,مکہ
4088,Hijazi,حجازی,m,رسول کریمؐ کا لقب
4089,Hijrat,ہجرت,m,ایک جگہ سے دوسری جگہ
4090,Hikmat,حکمت,m,عقل مندی، دانائی
4091,Hikmati,حکمتی,m,ہوشیار
4092,Hikmet,حکمت,m,عقلمندی
4093,Hilahil,حلاحل,m,امیر
4094,Hilal,ہلیل,m,ترقی پذیر، بڑھنے والا
4095,Hilali,حلالی,m,ہلال کی طرح.
4096,Hilawat,حلاوت,m,مٹھاس
4097,Hilel,حیلیل,m,خوش گوار، شادمان، فرحت بخش
4098,Hilli,حلّی,m,حلّی کا تعلق رکھنے والا
4099,Hilm,حلم,m,خاموشی
4100,Hilmi,حلمی,m,نرم، پر سکون
4101,Hilmiyat,حِلمیت,m,شرافت، نرمی
4102,Hilt,حلت,m,جائز
4103,Himaayat,حمایت,m,تائید کرنا، حمایت کرنا، مدد گار
4104,Himam,حِمام,m,قسمت
4105,Himar,ہیمار,m,مرد گدا، گدھا
4106,Himat,ہمت,m,حوصلہ٬دلیری، جرات، ہمت
4107,Himayat,حمایت,m,"دادرسی ,تحفظ ,، سر پرستی"
4108,Himmat,ہممت,m,محب، جدو جہد
4109,Himyar,ہِمیار,m,پہلا آباؤ اجداد قبیلہ کا بانی صبا کون سا بادشاہ ذیھاک کو تعلق رکھا
4110,Hinana,حنانہ,m,رونا
4111,Hind,ہند,m,سو اونٹ
4112,Hindal,ہندل,m,ہندوستان پر قبضہ کرنے والا
4113,Hindos,ہندوس,m,چالاک،ہوشیار
4114,Hirad,ہرد,m,تازہ اور صحت مند نظر آنا
4115,Hirba,حربا,m,گرگٹ
4116,Hirmed,حرمد,m,اصرار
4117,Hirz,حیرز,m,خدا کے لئے ایک اور نام، پناہ کی جگہ
4118,Hisaar,حصار,m,پناہ گاہ
4119,Hisad,ہیسد,m,ببّر شیر
4120,Hisam,ہسم,m,شمشیر، تیغی
4121,Hisan,حِصان,m,"خوبصورت حسین , گوہر، موتی"
4122,Hisanat,حصانت,m,ّمضبوطی
4123,Hisban,حسبان,m,پوچھنا
4124,Hisein,حسین,m,حسین کی مختلف نقل
4125,Hisham,ہشام,m,فیاض، سخی
4126,Hishmat,ہشمت,m,مملکت، عزت، عظمت
4127,Hiz,حظ,m,لطف
4128,Hizaab,حزاب,m,گروہ
4129,Hizafat,حذافت,m,عقلمند
4130,Hizaifa,حزیفہ,m,ایک صحابی کا نام
4131,Hizanat,حضانت,m,پالنے والا
4132,Hizaq,حیازق,m,نفاست
4133,Hizaqat,ہزاقت,m,ذہانت، عقلمندی، دل سے قرآن سیکھنا
4134,Hizar,حضار,m,تیز بھاگنے والا
4135,Hizazi,حزازی,m,حزازی کا تعلق رکھنے والا
4136,Hizm,حزم,m,مضبوطی،احتیاط
4137,Hizq,حذق,m,عقلمند
4138,Homayoon,ہمایوں,m,مبارک، خوش نصیب، شاہی
4139,Hood,ہود,m,ایک مشہور پیغمبر کا نام
4140,Hooman,ہومن,m,شاہناما میں ایک کردار
4141,Hooshang,ہوشنگ,m,شاہناما میں ایک کردار
4142,Hooshmand,ہوشمند,m,ہوشيار، عقلمند، دانا
4143,Hooshyar,ہوشیار,m,عقلمند، دانا، ہوشيار
4144,Hormez,ہورمز,m,مشتری سیارہ
4145,Hormoz,ہورموز,m,شاہناما میں ایک کردار
4146,Hosaam,حسام,m,شمشیر، تیغی، تلوار
4147,Hosh,ہوش,m,دانش،عقل،حواس
4148,Hoshang,ہوشنگ,m,عقل،ہوش
4149,Hoshmand,ہوشمند,m,دانا،ذہین،عقل مند
4150,Hosni,حسنی,m,حسنی کی مختلف نقل
4151,Hossein,حسین,m,اچھا، بھلا، عمدہ
4152,Hozan,ہوزان,m,شگفتہ، کھلا ہوا، پھولا ہوا، کھلی ہوئی چیز (پھول، کلی، وغیرہ)
4153,Hsaan,حسان,m,بہت اچھا، بہتر
4154,Huat,حوت,m,سیارہ
4155,Hubaab,حُباب,m,دوستی، مقصد
4156,Hubab,حباب,m,مقصد، دوستی، یارانہ
4157,Hubal,حُبل,m,مکہ کے مندر میں قدیم بت
4158,Hubb,حب,m,محبت
4159,Hubbat,حبّت,m,محبوب، پیارا، عشق، الفت
4160,Hubnuqat,حبنُقت,m,بانسری، مُرلی
4161,Hubur,ہُبُر,m,خُوشی، مُسَرَّت
4162,Hud,حُد,m,بخشش مانگنے والا
4163,Huda,ہدیٰ,m,راستی
4164,Hudaa,ہدہ,m,حق،فائدہ،نفع
4165,Hudad,ہداد,m,نوازش٬مہربانی، عنایت، کرم
4166,Hudhafah,حذفہ,m,پرانا عربی نام
4167,Hudhaifah,حذیفہ,m,پرانا عربی نام
4168,Hudn,حُدن,m,امن، پر سکون، خاموشی
4169,Hudorhoud,حضورحد,m,ایک انبیاء کا نام
4170,Hufad,حفاد,m,تیز رفتار
4171,Hufal,حفال,m,بڑا گروہ
4172,Hufaz,حفاظ,m,محافظ
4173,Huful,حُفُل,m,کثرت، افراط، فروانی
4174,Hugon,ہوگون,m,اچھے معیار کی
4175,Hujat,حجتہ,m,نشانی،دلیل
4176,Hujayyah,حجیہ,m,اجلہ بن کے والد عبداللہ بلایا گیا تھا
4177,Hujjat,حجت,m,دلیل، ثبوت
4178,Hujjatul Islam,حُجت السلام,m,اسلام کا ثبوت
4179,Hujjatullah,حُجت اللہ,m,پیغبر ادریس کا دوسرا نام
4180,Hukm,حُکم,m,نظم وضبط، فرمان
4181,Hukmdin,حکم دین,m,دین کا فیصلہ
4182,Hulla,حلہ,m,جنتی لباس
4183,Hulum,حُلُم,m,خواب، بصار ت، کَشَف
4184,Humaayoon,ہمایوں,m,نيک شَگُون، مبارک متبرک، فیض یاب
4185,Humaid,حُمید,m,خدا کی تسبیح کرنے والا
4186,Humair,حمیر,m,سرخ رنگ والا،سرخ رنگت والا
4187,Humaiya,حمیا,m,اچھے جوہر کی
4188,Humam,حُمام,m,دلير
4189,Human,ہمان,m,خوشگوار آواز
4190,Humas,ہماس,m,شیر جیسا
4191,Humat,حُمت,m,محفظ، نگہبان، حافظ
4192,Humayd,حُمید,m,تعریف کی
4193,Humayl,حومایل,m,نبی صلی اللہ علیہ وآلہ کا ساتھی
4194,Humayun,ہمایوں,m,فیض یاب، مُبارک
4195,Humd,حومد,m,اللہ کی تعریف
4196,Humeer,حمیر,m,سرخ رنگ والا، سرخ رنگت والا
4197,Humur,حُمُر,m,لال، سرخ
4198,Humza,حمزہ,m,بہادر، بےباک، چیر پھاڑ کرنے والا
4199,Hunaid,حند,m,خُوشی ۔، مُسرّت
4200,Hunain,حُنین,m,وادی مکہ قریب ایک جہاں جنگ میں محمد ﷺ نے لڑائی کی تھی
4201,Hunar,ہنر,m,کام،کمال،جوہر
4202,Hunbal,حنبل,m,تسلیم کرنے والا، یقین کرنا، ایمان لانا
4203,Hunduj,حنجُد,m,عرب کے شاعر کا نام
4204,Huqeeb,حقیب,m,گھڑ سوار
4205,Hur,حُر,m,آزاد
4206,Hurairi,حریری,m,ریشمی
4207,Hurasim,ہُراسیم,m,سُورما
4208,Hurays,حر یص,m,ایک چھوٹا کاشتکار
4209,Hurayth,حریات,m,ایک چھوٹا کاشتکار
4210,Hurbuj,ہربج,m,بڑا، وسیع
4211,Hurmad,حرمد,m,ضد کرنا
4212,Hurman,ہُرمن,m,عقل اور فکر
4213,Hurmat,حرمت,m,عزت آبرو
4214,Hurmet,حرمت,m,عزت
4215,Hurr,ہُر,m,خود مختار، دریا دل، عظیم الشان
4216,Hurriyat,حُریت,m,آزادی، غُلامی، خُود مُختاری
4217,Husaam,حسام,m,تلوار، شمشیر
4218,Husaamudin,ہُسم الدین,m,ایمان کی تلوار…
4219,Husain,حُسین,m,چھوٹا خوبصورت، شیعہ اسلام کے بانی حسین نامزد کیا گیا تھا
4220,Husam,ہُسم,m,تیغی، تلوار ایج
4221,Husam Al Din,ہسم الدین,m,ایمان کی تلوار
4222,Husamaldin,حوسامالدین,m,ایمان کی تلوار
4223,Husamuddaulah,ہسمودولاح,m,بادشاہت کی تلوار
4224,Husamuddawlah,حوسامودداولاه,m,ریاست کی تلوار.
4225,Husamuddin,حسامدن,m,دین کی تلوار )اسلام(
4226,Husamudeen,حُصام الدین,m,ایمان کی تلوار
4227,Husani,حُسانی,m,خُوب رُو، ستھرا
4228,Husarat,ہُسارت,m,بہادر
4229,Husayn,حسین,m,اچھا
4230,Husayni,حسینی,m,حسین کی
4231,Huseef,حسیف,m,ناراض
4232,Husein,حُسین,m,ایک چھوٹا خبصورت
4233,Hushang,ہوشنگ,m,عقل، آگاہی، عقلمندی
4234,Hushing,ہوشنگ,m,عقل
4235,Hushyar,ہشیار,m,ہوش اور عقل والی
4236,Husnain,حسنین,m,امام حسن اور امام حسین، آپ کے نواسے
4237,Husni,حُسنی,m,نیکی، فضلیت، مہربانی
4238,Huss,حُص,m,زعفران، کیسر، زعفرانی رنگ
4239,Hussain,حسین,m,خوبصورت، حضور نبی کریم صلی اللہ علیہ وسلم کے نواسے اور حضرت علی رضی اللہ تعالی کے صاحبزادے کا نام
4240,Hussal,حسال,m,چاندی
4241,Hussam,حسام,m,تلوار
4242,Hussein,حُسین,m,انوپ، جمیل
4243,Hussnain,حسنین,m,مراد حضرت امام حسن اور حسین علیہ السلام
4244,Husul,حُسُل,m,ماجرا، واقعہ
4245,Hutam,حُطام,m,گھاس
4246,Huthayfa,ہتیافا,m,پرانا عربی نام
4247,Hutud,حُتُد,m,باقی رہنا، ٹهہرنا، قیام کرنا ۔
4248,Huuwaija,ہُواجی,m,خواہش، چاہنا
4249,Huvarsht,حوارشت,m,نیکی، شاندار کارکردگی
4250,Huwa,حوا,m,بنی نوع انسان کی ماں
4251,Huzaa,ہزاع,m,بوڑھا،کمزور
4252,Huzabir,ہُزیر,m,ببّر شیر
4253,Huzaifa,حذیفہ,m,حضرت محمد صلی اللہ علیہ و آلہ و سلم کے صحابی کا نام، دانشمند، عقلمند
4254,Huzaifah,حذیفہ,m,محمد کے صحابی
4255,Huzar,حضار,m,حاضر
4256,Huzayl,حزیل,m,بن شہرہ بل یہ نام پڑا
4257,Huzfur,ہُزفُر,m,شان دار، معروف، مشہور
4258,Huzra,حخری,m,شہری
4259,Huzumat,حُزُمت,m,ہوشمندی، تحلیل، تجزیہ
4260,Huzur,حضور,m,احترام کے عنوان، حضور
4261,Huzya,ہُزیا,m,تحفہ، تحفہ دینا
4262,Huzzaq,ہُزاق,m,ہوشیار، چالاک، ذہین
4263,Hwas,حواس,m,تنگ ہو رہی ہے
4264,Hyat,حیاط,m,دیواریں
4265,Hye,حئی,m,زندہ رہنے والا
4266,Ibaad,عباد,m,غلام
4267,Ibad,عباد,m,خادم، غلام
4268,Ibadat,عبادت,m,بندگی
4269,Ibadet,عبادت,m,فرمانبردار
4270,Ibadullah,عبد اللہ,m,خدا کے بندے
4271,Ibdar,ابدار,m,پورے چاند کی روشنی
4272,Ibehaj,ابتہاج,m,خوشی
4273,Ibkar,ابکار,m,صبح سویرے
4274,Iblees,ابلیس,m,خدا کی رحمت سے مایوس،شیطان، خبیث
4275,Ibn,ابن,m,فرزند، بیٹا
4276,Ibn Abbas,ابنِ عباس,m,صحابی کا نام
4277,Ibr,یبر,m,حضرت ابراہیم
4278,Ibrahim,ابراہیم,m,حضرت ابراہیم  کا نام
4279,Ibrat,عبرت,m,نصیحت
4280,Ibsan,ابصان,m,حسن، خوبصورتی، جمال، حسین
4281,Ibsham,ابشام,m,خوشبو دار درخت
4282,Ibtar,ابتار,m,عنایت کرنا،دینا،عطاکرنا
4283,Ibtihaj,ابتہاج,m,مسرت٬خوشی، نوید، مُسَرَّت، شادمانی
4284,Ibtikar,ابتیکار,m,جِدَّت، ایجاد
4285,Idalat,عدالت,m,جیت
4286,Idd,عدد,m,طاقَت، فتح
4287,Ideeq,ادیق,m,پیغمبر علیہ السلام کانام
4288,Idiq,عدیق,m,ہنسے والا
4289,Idms,عدمس,m,وقف کرنے والا
4290,Idrak,ادراک,m,کامیابی، تکمیل، اِنجام دہی
4291,Idrees,ادریس,m,درس دینے والا
4292,Idris,ادریس,m,وہ جو ہدایت دیتا ہے
4293,Ieethaar,إیتحار,m,ایثار، قربانی دینا، بے غرضی
4294,Iez,عز,m,عزت دار
4295,Ifaaf,عفاف,m,نیک
4296,Iffan,افّان,m,وقت، موسم
4297,Iffat,عفت,m,نیک
4298,Ifran,إفران,m,شناخت، عینیت، تماثل
4299,Ifraz,إفراز,m,عُرُوج، رفعت، عظمت
4300,Iftikhaar,افتخار,m,احترام، شان و شوکت
4301,Iftikhar,افتخار,m,فخر کرنا، غرور
4302,Iftikhar Ud Din,افتخار الدین,m,دین کا فخر )اسلام(.
4303,Iftikharus Sadat,افتخروس سعادت,m,سردار کا فخر
4304,Ifzal,اِفضال,m,فوقیت، برتری، اعلی
4305,Ihab,لہب,m,چمڑا، چمڑے کا
4306,Ihraz,احراز,m,حفاظت کرنیوالا۔محفوظ رکھنا
4307,Ihsaan,احسن,m,سخاوت، رحمدل محسن، کرم
4308,Ihsan,احسان,m,نیکی، بھلائی، اچھا سلوک، نیک برتاوٴٴ
4309,Ihsanul Haq,احسان الحق,m,سچائی کی مہربانی
4310,Ihtiraam,إحترام,m,تعظیم، عزّت، شان و شوکت میں رہنا
4311,Ihtiram,إحترام,m,عزّت، تعظیم، شان و شوکت میں رہنا
4312,Ihtishaam,احتیشام,m,چمک دمک، شان و شوکت، احتشام
4313,Ihtisham,احتیشام,m,احتشام، شان و شوکت
4314,Ihtsham,احتشام,m,طاقت، قوت، زور
4315,Ijaz,اعجاز,m,معجزہ، کرامت
4316,Ijazul Haq,اعجازالحق,m,حقیقت کی بے مِثالی
4317,Ijlal,إجلال,m,حمد وثنا، رَفعت ۔، اوج
4318,Ijtiba,اجتینہ,m,چنا ہوا، پسند کیا گیا
4319,Ikbal,اقبال,m,شان و شوکت، قسمت
4320,Ikhlaaq,اخلاق,m,نیکی، فضائل، اخلاقیات
4321,Ikhlaas,اخلاص,m,اخلاص، مخلص، صاف دلی
4322,Ikhlaf,اخلاف,m,سعادت
4323,Ikhlaq,اخلاق,m,اچھی عادت، ملنسار
4324,Ikhlas,اخلاص,m,سچی دوستی، خلوص
4325,Ikhtiar,اختیار,m,انتخاب،پسند
4326,Iklil,إکلیل,m,تاج، گَجرا، پھُولوں کا ہار
4327,Ikraam,اکرام,m,بخش کرنا، مہربانی، عزت، تعیم
4328,Ikram Ul Haq,اکرام الحق,m,سچ کی عما
4329,Ikramullah,اکرام اللہ,m,خدا کیعظمت
4330,Ikrimah,اِکریمہ,m,ایک کبوتر کے نسائی فارم
4331,Ikseer,اکسیر,m,شربت، اکسیر
4332,Iksir,اکسیر,m,شربت، اکسیر
4333,Ilahi,الہی,m,میرا رب (اللہ کے لئے)، خدائی، ربانی
4334,Ilahi Bakhsh,الہی بخش,m,اللہ کا تحفہ
4335,Ilam,علم,m,دانائی، آگاہی تعلیم
4336,Ilan,الأن,m,اچھا انسان
4337,Ilash,علاش,m,خدا کے لئے ایک اور نام
4338,Ilifat,الیفت,m,دوستی، مہر بانی، پابندی
4339,Ilmi,علمی,m,جاننے والا
4340,Ilsaaq,الصاق,m,ملانا
4341,Iltaf,الطاف,m,لطف کی جمع، مہربانیاں
4342,Iltefat,التفات,m,قائل ہونا
4343,Iltemas,التماس,m,گزارش،عرض
4344,Iltifat,إلتفت,m,دوستی، مہر بانی، نوازش
4345,Iltimas,إلتماس,m,گزارش، التجا کرنا، عرض
4346,Iltmas,التماس,m,گزارش
4347,Ilyaas,الیاس,m,ایک پیغمبر كا نام
4348,Ilyas,الیاس,m,ایک پیغمبر کا نام
4349,Imaad,عماد,m,ستون، کھمبے، اعتبار
4350,Imaadudeen,عماددین,m,ایمان کا ستون
4351,Imaadudin,عماد الدین,m,ایمان کے ستون
4352,Imaam,امام,m,سردار، خاص، رہنما
4353,Imad,عماد,m,مدد، ستون، اعتماد
4354,Imad Al Din,عماد الدین,m,ایمان کا ستون
4355,Imadaldin,عمادالدین,m,ایمان کا ستون
4356,Imaduddin,عمادودین,m,ایمان کا ستون )اسلام(
4357,Imadudeen,عماد الدین,m,ایمان کے ستون
4358,Imadudin,عماد الدین,m,ایمان کے ستون
4359,Imam,امام,m,پیشوا، تسبیح کا بڑا دانہ
4360,Imamu,امامُو,m,امام (مسلم عالم)
4361,Iman,ایمان,m,پناہ، حفاظت
4362,Imaz,عماز,m,مہربان
4363,Imdad,امداد,m,مدد کرنا
4364,Imed,عمد,m,"ستون، , کالم,"
4365,Imraan,عمران,m,حضرت موسیٰ کے والد کا نام
4366,Imram,عمرام,m,عمرام کی عربی فارم
4367,Imran,عمران,m,حضرت موسیٰ کے والد کا نام
4368,Imsaar,امصار,m,بہت سے شیر
4369,Imtiaaz,امتیاز,m,منفرد، مرتبہ، استہقاق
4370,Imtiyaaz,امتیاز,m,تمیز کرنا، ترجیح دینا
4371,Imtiyaz,امتیاز,m,عظیم بادشاہ
4372,Inaan,عنان,m,رسی
4373,Inaas,عناس,m,آئینہ
4374,Inamul Haq,انعام الحق,m,سچائی کا تحفہ
4375,Inayat,عنایت,m,متعلق ہونا
4376,Inayatullah,عنایت اللہ,m,اللہ کا خیال.
4377,Inayatur Rahman,عنایت الرحمٰن,m,رحمان کا خیال
4378,Inbaz,انباز,m,ساتھی
4379,Inbsaat,انبساط,m,راحت
4380,Injaz,انجاز,m,مقصد پورا ہونا
4381,Inksaar,انکسار,m,عاجزی
4382,Innam,انعام,m,بخشش دینا، تحفہ دینا
4383,Insaf,إنصاف,m,عدَل، غیر جانبداری، بے تعصبی
4384,Insar,عنصر,m,مددگار، حامی
4385,Insha,انشاء,m,عبادت٬تحریر٬مضمون، مُکالمَہ
4386,Insha Allah,انشاءاللہ,m,اگر اللہ نے چاہا
4387,Inshah,انشاء,m,تحریر،عبارت،لکھائی
4388,Inshal,انشال,m,بلند مرتبہ، بہت اونچا، بلند و بالا
4389,Insharah,انشراح,m,مسرت،خوشی
4390,Inshirah,إنشراح,m,خوشی، مُسرّت، راحت
4391,Intaj,إنتاج,m,بادشاہ، پر شکوہ، شاندار
4392,Intekhab,انتخاب,m,چناؤ، پسند کرنا
4393,Intesab,انتساب,m,نسب، رشتہ، رابطہ
4394,Intezar,انتظار,m,راہ دیکھنا، آسرا
4395,Intikhab,انتخاب,m,چننا،پسند کرنا،منتخب کرنا
4396,Intisam,انتسام,m,معطر ہونا
4397,Intkhab,انتخاب,m,چننا
4398,Intsaab,انتساب,m,لگاو
4399,Intzam,انتظام,m,بندوبست
4400,Inzamam,انضمام,m,قربت٬مل جانا٬ملانا٬جوڑنا، متصل ھونا
4401,Iqbaal,اقبال,m,دولت مند، دولت، اقبال مندی
4402,Iqbal,اقبال,m,ترقی، خوش نصیبی، اقرار
4403,Iqdar,اقدار,m,قدر
4404,Iqrar,اقرار,m,مان لینا، تسلیم کرنا
4405,Iqrit,عقرت,m,ایک بندہ اسلام کی ابتدائی کے بارے میںجسے دل لگی کہانیاں بتایا جاتا ہے
4406,Iqtedar,اقتدار,m,قدرت، طاقت
4407,Iqtidaar,اقتدار,m,طاقت، قابلیت
4408,Iqtidar,اقتدار,m,لیاقت
4409,Iqyan,عقیان,m,خالص
4410,Irbaaz,عرباض,m,مضبوط
4411,Irbiss,عربس,m,نرم زمین
4412,Irdam,اردم,m,نیک کردار۔حسن سیرت
4413,Ireel,اریل,m,دلیر۔جری۔بہادر۔نڈر
4414,Irfaan,عرفان,m,حکمت، علم، شکرانہ
4415,Irfan,عرفان,m,شناخت، پہچان کی معرفت
4416,Irken,ارکن,m,بے قید۔ فارغ۔آزاد
4417,Irqaam,ارقام,m,لکھنا ۔تحریر کرنا
4418,Irqall,عرقال,m,شور
4419,Irqeel,عرقیل,m,زردی
4420,Irshaad,ارشاد,m,سمت، رہنمائی
4421,Irtaza,ارتضیٰ,m,راضی ہوا، پسندیدہ
4422,Irteza,ارتضیٰ,m,پسندیدہ
4423,Irzam,عرزم,m,لمبے بال
4424,Irzm,عرزم,m,شیر
4425,Isa,عیسیٰ,m,مشہور پیغمبر
4426,Isaad,اسعاد,m,مدد کرنا، حمایت کرنا
4427,Isaam,اسم,m,حِفاظَت، مُحافِظ
4428,Isaamm,عصام,m,حفاظت کرنا
4429,Isaar,إسار,m,بے غرضی، بے نفسی، ایثار
4430,Isad,اسد,m,خوش کرنا یا خوش حال کامیاب آسودہ حال دولت مند
4431,Isamm,عصام,m,حفاظت کرنا، بچاﺅ، تحفظ
4432,Isbah,اصباح,m,صبح
4433,Isbahani,اصبحانی,m,اسبہان سے
4434,Isfand Yar,اسفندیار,m,دلیر٬بہادر، جری، شجاع
4435,Ishaar,اسہار,m,جاگنا۔بیدار کرنا۔ جگانا
4436,Ishaq,اشحاق,m,حق پر قائم رہنے والا
4437,Ishfaaq,اشفاق,m,رحم دلی، ہمدردی
4438,Ishfaq,اِشفاق,m,رحَم
4439,Ishmael,اشمیل,m,خداسنتا ہے
4440,Ishrat,عشرت,m,عیش
4441,Ishtaal,اشتال,m,بلند ہونا۔کسی سے تعرض کرنا
4442,Ishtiaq,اشتیاق,m,شفیق، شفقت
4443,Iskafi,اسکافی,m,اسکاف ایک جوتا ساز ہے
4444,Iskandar,اسکندر,m,سکندر
4445,Islaam,اسلام,m,بہت محفوظ، پر امن، امن
4446,Islah,اصلاح,m,درست کرنا
4447,Islam,اسلام,m,امن، مسلمانوں کا مذہب
4448,Ism E Jalali,اسم جلالی,m,اللہ تعالی کا وہ نام جس میں شان جلالی کا اظہار ہو
4449,Ismaeel,اسمعیٰل,m,مسکراہٹ، تبسم، حضرت ابراہہيم عليہ السلام کے فرزند حضرت (اسماعيل عليہ السلام ) کا نام، خوشی دلیر، بہادر
4450,Ismail,اسماعیل,m,مسکراہٹ۔مسرت،خوشی۔تبسم۔دلیر۔بہادر
4451,Israar,اسرار,m,پوشیدگی، رازداری
4452,Israeel,اسرائیل,m,بنی اسرائیل، یہودی، قرآن کی ایک سورت کا عنوان
4453,Israfeel,اسرافیل,m,صورپھونکنے والا
4454,Israr,اسرار,m,راز، خفیہ
4455,Issa,عیسٰی,m,مسیح
4456,Issam,عصام,m,حفاظت، تحفظ
4457,Issar,عصر,m,قربانی دینا، صدقہ کرنا
4458,Isseer,اژیر,m,تندرست۔ توانا
4459,Istahssan,استحسان,m,اچھا انسان
4460,Istakhri,استخری,m,ایک شفیع ماہر قانون
4461,Istehsan,استحسان,m,اچھا سمجھنا
4462,Istifa,استعفیٰ,m,انتخاب کرنا، ترجیح دینا، زیادہ پسند کرنا
4463,Itakh,عتاخ,m,ابو منصور کا نام
4464,Itaq,عتاق,m,آزادی
4465,Itbaa,اتباع,m,پیروی کرنا
4466,Itban,عتبان,m,تنقیص، الزام دیا
4467,Itefaq,اتفاق,m,سلوک،محبت
4468,Ithaar,ایثار,m,بے غرضی، بے نفسی ۔، ایثار
4469,Itsaal,اتصال,m,چپکنا۔ ملاپ قرب
4470,Itsaf,اتصاف,m,صفت بیان کرنا
4471,Ittefaq,اتفاق,m,سلوک۔اتحاد
4472,Ittehas,اتہاس,m,کہانی ،حکایت
4473,Ittifaq,إتفاق,m,تناسب، اتحاد، دوستی
4474,Ittrat,عترت,m,رشتے دار
